PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,Company,Quarter,Sector
-0.16404180628422788,-0.16277406219061585,-0.14307728782076926,-0.15105563220670326,0.4077288456020573,-0.3415345658953689,0.14898755000665487,-0.26284705723928103,-0.1916385905289331,0.03188328764296566,-0.06846864675062635,-0.47875114759071197,0.19924388136856094,-0.15918587363708553,-0.0021067219481267943,-0.016337570773482173,0.0209741367340504,0.010598845338088978,-0.07473000047100153,-0.028707850859581226,-8.685223344004105e-05,-0.016400942437361805,-0.02140889435360109,-0.034009713935655154,0.02149773518226866,-0.05395342823040138,-0.0022927203092539274,-0.05507428418663416,0.004196793100290015,0.02648479388178009,-0.011308616807369281,0.026301994793027732,0.016093998877334804,-0.002082733586043733,-0.02371774457110049,7.435956325290134e-05,0.0019138994992794155,-0.00669364107066118,-0.0032670183419318583,0.016251412002477813,0.0009331116495500964,-0.0020579452501214555,0.0019905917367685345,0.000854829943154575,0.005128526974509694,-0.005146117909917303,-0.0017791609118407783,-0.0025281217241384067,-0.0044601371984921475,-0.019173956382886888,united,Q3-2024,Airlines
-0.14955439169582047,-0.19084861119210594,-0.1582072971268056,-0.14515408457378076,0.44566242100626263,-0.35776778976949514,0.12932364250500808,-0.25563043795267193,-0.18035191791151609,0.0353255939376831,-0.06645099455374223,-0.4691510301153604,0.15600824023224258,-0.1566395402917431,-0.00462010766687874,-0.010127865532178247,0.011807667546814142,-0.002011768825503233,-0.066086321391548,-0.0363191324441743,-0.00898299362161915,-0.004266789293328561,-0.032529246939577976,-0.02975947914994007,0.022711068559824504,-0.05246737087288824,-0.018714605812305808,-0.023376561740245272,-0.004288336009514466,0.0004302039289131892,-0.005834668061707152,0.008675767850792715,0.012518628983490177,-0.0014163999014413595,-0.026181806703473896,-0.004942164075526751,-0.009176140888206967,-0.01669001982165984,0.017448879879172305,-0.005671963754523757,0.01681775408646798,-0.015966437106054693,0.022230033498873848,-0.008171300033417959,-0.009706224752640186,0.004132685768303932,0.01538186996003954,0.017134905019178946,0.023251740894434117,0.02289054015636789,united,Q1-2024,Airlines
-0.14744911994682391,-0.1703164380508452,-0.14141353920787683,-0.14040783941048077,0.40281117721663195,-0.3139480811776544,0.1502229953285182,-0.25102327224968346,-0.17533276714925625,0.04039518856020525,-0.05328022523336942,-0.5211384371571852,0.19495766080411944,-0.16721263194843045,0.00043025710328238375,-0.004924522555835174,0.012324159301447944,-0.0026885059459116627,-0.0878977320360184,-0.044420842101809264,-0.0006911096653953844,-0.014336604222073114,-0.05167308323986153,-0.046386726051672496,0.020430289526681602,-0.0599756720004614,-0.013102923220280503,-0.04228007296656287,0.014330650856945147,0.004710591986107334,-0.0007926669826380964,0.008030110290649001,0.015053246949241105,0.006300242329151946,-0.026200241333227854,-0.015302487980722979,0.017457273762347503,-0.017506013622752482,-0.011148337544297619,0.011821489303980625,0.0061280060814294015,0.0044461231553371726,0.004222742877994863,0.0037570007385939975,0.019513408795779456,-0.005935489186213216,0.010709139097139685,-8.270709902306967e-05,-0.00901330475731618,-0.008377314068765124,united,Q1-2023,Airlines
-0.1546206696300248,-0.18037489148573146,-0.15132392474357728,-0.15412842281518974,0.43225592145639524,-0.3383941741162498,0.16151010024914847,-0.2523363525134872,-0.18396238993532402,0.03597780955147593,-0.05769908727905626,-0.48672400007000816,0.18631742823588743,-0.16926788155071046,-0.005820599625419711,-0.022887552880492407,0.014357158064549463,0.002117424634722253,-0.06657813199096309,-0.03859309406357386,0.010682633101977894,-0.018439560321922385,-0.03068401202664225,-0.046642206345818955,0.02010121673369319,-0.04471774764051576,-0.013445673420520244,-0.046444987700690235,0.009789415210882025,0.016283749998956192,-0.0018770073153603884,0.013277743089766954,0.01253700266714464,-0.011026560738865753,-0.018399657925155688,0.002454533993161827,0.0004842512583238263,0.0010525423143892064,-0.003806910313213807,0.002992995127984462,-0.009744777612137795,0.007930082782311554,5.33250384047318e-05,0.007653486498167626,-0.003948943500476162,0.0015646203979762733,-0.0011764225182022104,0.0009330152841003815,0.0026011845296707247,0.0027462821668611383,united,Q4-2023,Airlines
-0.16277999525438624,-0.17745289543548107,-0.14900510420408603,-0.14770517888567372,0.42281064054924977,-0.3438366995125898,0.1477251332191084,-0.25552112960834117,-0.18869667083598712,0.040028016043863246,-0.06341057333444293,-0.4998820185371242,0.19099535986769514,-0.16328135863492743,-0.0027653075503708546,-0.010096142710472256,0.021058612939571567,0.002001834113883595,-0.07213103246799753,-0.044966098078975364,0.004466432527051232,-0.011536671772094664,-0.0340282066303185,-0.04438891080559597,0.019467082313650356,-0.0469510682045059,-0.009346323622418077,-0.040367849325302047,0.008448181377003509,0.009861746314822924,-0.004521148678429752,0.009905455340611241,0.0035635268587460795,-0.004478932006106137,-0.011721281900711226,-0.009085835429531676,-0.004492161791161301,-0.0015770925117282073,-0.003009556276799373,0.0014996460326713523,0.00041970098660013157,0.0012215615855180493,0.008329023591992692,0.004476540844160395,0.009580224781034985,-0.005996035614785652,0.005534982692936311,0.0046842676873533025,0.0024658255246335927,0.0067148449401303245,united,Q2-2023,Airlines
-0.4702203784695392,0.33685147452645814,-0.0044249592943470875,0.1763442686261471,0.06375487959261054,-0.04616642250432094,0.08155036862748707,0.0009050036617931614,-0.07845607771143195,-0.011114843230330627,-0.036903326171329416,0.01632527329153113,0.01669451208327784,0.01841547054921756,0.039990228989970775,0.0495939903234894,-0.003969781281681867,-0.006676444322096045,-0.033113693709408434,-0.026505856142813897,-0.015893468122529453,-0.06274996382671838,-0.07948840834865882,-0.02737444675950129,-0.008089427860853385,-0.01086835667636426,0.0224046967731821,-0.03854819039900427,-0.0505703355298245,0.11459537526967387,0.12482524390766307,-0.22594768195503664,-0.07156643260152844,-0.1553930821425651,0.07871856192411134,0.14040170813174577,-0.04647999022331431,0.005071357665107077,0.03286960890791676,-0.004321192897913104,-0.019548708279584336,-0.023477436928099824,-0.037462015812360035,0.010395828068293818,-0.005017091116966158,0.00013732670415385294,-0.025977678473047817,0.006979349595731607,0.06538588521301553,-0.03415870655976579,jpmc,Q4-2023,Finance
-0.5356655705625649,0.33419287898721495,0.010983562251240399,0.1844708773360358,0.06179304257938605,-0.03182189294588464,0.06895770558929162,0.01540946785586868,-0.07543533474271415,-0.005502672716841567,-0.03573724990107985,0.06807974146305065,0.037899730153589516,0.032894346294485385,0.04886821420667611,0.05919077582025464,0.0338521873653709,-0.0021172581355089135,-0.027430521377922047,-0.026972870962318297,-0.025817175463975644,-0.05611595889593426,-0.04932043256727939,-0.015143697045745266,0.014160011406166484,0.0014865097054455306,0.010019205090077027,-0.03588925727064418,-0.05193853798006664,0.06909545426694709,0.07284415682790349,-0.20087350773463236,-0.06515558558496468,-0.10998443574413659,0.06673906435989664,0.05105351075116364,-0.007171502954796974,0.003729554683459803,0.016303059767430805,0.0429622988131313,0.0009258175993036842,-0.05348715526747665,-0.004017591793769493,-0.02236441060980669,0.02677972628405587,-0.022175724353183823,-0.07776877416663645,0.011226892056011737,0.004954610275487369,-0.007598895929198416,jpmc,Q4-2024,Finance
-0.524192419746038,0.35272460315097726,0.0020783388344645646,0.1854300747359543,0.04361091348917514,-0.010728240004838923,0.03612817038647788,0.04100319398695502,-0.06717376126537873,1.637763445149043e-05,-0.018941307458908343,0.06454455485631097,0.006083274683427424,0.0015581634433108412,0.022459656331612052,0.03135364636240945,0.02317803350229693,0.003219206009983427,0.007679076644021231,-0.013327165988091094,0.0005190797009707225,-0.025302277395660207,-0.045405993361057356,-0.05546217966236823,0.014526888553950871,-0.007099584805225374,0.013080624049519202,-0.06957867552247708,-0.05338620266693257,0.05382903846459752,0.008781012627143958,-0.2309033273380379,-0.08427542801313151,-0.10896670240748778,0.1320679526094892,0.053239381742446024,-0.02088625242839523,0.014382365854098775,0.010152415670572425,-0.02686657739426613,-0.0001480294923100884,-0.03632764068834097,0.03257054243710431,0.012054379901606415,0.0225719345434494,-0.012836504364951526,-0.0014048649076213292,-0.015776952509939803,0.010174031171136362,0.010190508336982979,jpmc,Q3-2024,Finance
-0.5214989837754355,0.30896903749683147,-0.0045847202408861795,0.13591080992993376,0.046398563957031715,-0.03182084477318896,0.03352915440783038,0.02976951974969062,-0.05772055297814013,-0.011191156223893198,-0.03461318889828556,0.05024542815713599,0.04181381930089328,0.027775853887847264,0.01639242875624034,0.03906694994729121,-0.0013961110918258375,0.01965236843898303,-0.028877505829353015,-0.02362486906281619,0.0038540196770715613,-0.06868643691941434,-0.040710013277124875,-0.029180900179434015,0.0017254239701274946,0.02321408681558936,0.030994367856502267,-0.04012579636687132,-0.041556737796036636,0.08467130800075655,0.13558992099144265,-0.26858707082172645,-0.09778061844501178,-0.1406762974013416,0.10753988471764656,0.08038368513323163,-0.02693440108898422,0.0007286109595571442,-0.020124734475844324,-0.01926069842941606,-0.003449233256137739,-0.030613238586411153,0.04759936561393239,-0.04486756763078388,-0.025383902474329405,-0.007169634260381116,-0.011585221980386869,-0.0036347780539154545,-0.038527929132077615,-0.007450238346914289,jpmc,Q2-2024,Finance
-0.460933720949846,0.3304231779319697,0.016306791176835988,0.17663492890153118,0.05363272505121146,-0.05831256843967899,0.0754867342140946,0.005629910456571614,-0.08763400163025656,-0.020510014813537283,-0.043244751158608784,0.0818993751614681,0.04864349885089599,0.03110359422073269,0.06496520173613753,0.052735935723958134,-0.00038414017562893576,0.00797132696866113,-0.013927893882720482,-0.02935783208822991,-0.031010376379551986,-0.07155444805283524,-0.06406172291720591,-0.028565649729452462,0.002610563206509832,0.002034071435391091,0.03747270770718608,-0.038180665430890035,-0.07072680013249193,0.12599303485405006,0.08275308862457163,-0.2310269845045273,-0.06434927723120681,-0.13532364466937505,0.11736024636917326,0.09520635292669247,-0.013496435522209199,0.033703374366415836,0.007605128496639604,-0.005029873482524517,-0.01985430722878774,-0.006430989902487141,-0.03161311738621715,-0.007060012454031562,0.02217949233338345,0.007912218783368277,0.0012980771124573812,-0.011959187552724673,0.0032933555372760518,0.011621701155377178,jpmc,Q3-2023,Finance
-0.503686025240079,0.2969555816661785,0.019321253055388923,0.11104941022909345,0.04586721266407258,-0.011304090792487903,-0.00753875785296699,0.022327930795382766,-0.06395222791272176,-0.026126047087239545,-0.038220516138489154,0.03400966372594353,0.021443984223299378,-0.012980927195834354,-0.0003220352824743712,0.012962975368797255,-0.026683208405015982,0.0071091680624169136,-0.01839677550718202,-0.0073460576762611396,-0.03079569254631389,-0.12331338000586056,-0.0247466693171713,-0.019149587066301252,0.01670041340581123,0.0260442693717928,0.03023047116645735,-0.02685381845794775,-0.04333549895121216,0.12052782635481309,0.11223053685471336,-0.24467526811245616,-0.07527340876954051,-0.13194686530929356,0.1269423080651134,0.13788319347510009,-0.032239821306699674,0.02248634313900805,0.002457567457509852,-0.0058133707953211535,-0.026423403447957818,-0.026810543921254572,0.008921588966899412,-0.018281923599905367,-0.024898143543140388,-0.019206547592289125,-0.023833117035255497,-0.029925000423398174,-0.023031851001812032,0.015364779179311765,jpmc,Q1-2024,Finance
-0.5170189756125749,0.3196718326216868,0.008124566780421467,0.19753324877888442,0.0461059152377617,-0.030957288533746158,0.07307558578398397,0.021487610577967865,-0.09988028740814535,0.00036783485924042825,-0.04097401061357572,0.08836198247585234,0.04611818230951237,0.0371202623686623,0.06868989330609901,0.0648225943358852,-0.019373600810473058,-0.014734626323600628,-0.005947678933726551,-0.043048755933691694,-0.05974272810363892,-0.13795367791106528,-0.07414026342190191,-0.019075243621304642,0.028433625454212227,0.007109750943505002,0.018920664509394936,-0.05224636995809023,-0.06098066598870632,0.10011878379031178,0.07080695596209881,-0.22302418227388582,-0.07598641255247444,-0.13746779770886436,0.10329977522593418,0.07875845137621297,-0.00989390642226067,0.03737875744424487,0.0144884048600551,-0.017167391679191405,0.002163820152371758,-0.023370980709828494,-0.005001144100061146,0.030163662529883613,0.025708492843711298,-0.0035583730871262447,0.0026449564092546436,-0.021993763417801872,0.03027935039382601,0.02691999093508222,jpmc,Q2-2023,Finance
-0.5340153844464764,0.333604825557961,-0.009025732126850258,0.17752778058351998,0.05014056186858314,-0.00917124431820315,0.046695736233830276,0.02690547414469466,-0.11897677950085922,-0.0085137794726344,-0.04378761044524678,0.09149959324008836,0.03420308820025547,0.01955268588495416,0.06675243377286981,0.06770546699805916,-0.017471039783345344,-0.009750459423592152,-0.007648576850314309,-0.048892933171450166,-0.07269915418218532,-0.14953880967106664,-0.05770864528373696,-0.010318935177328485,0.02508315128852535,0.028776003894935273,0.03209704385347022,-0.04139398726095999,-0.031042735643902204,0.08387666756994261,0.06248247571670164,-0.21928149655736914,-0.05608378002686973,-0.10463528316410933,0.09902577231520358,0.11792972107737291,-0.008173857493936827,0.0390247337213221,0.01840890754931608,-0.021948110061608777,-0.005655222062782442,-0.003912535986897738,-0.02824847169096292,0.053521701951688726,0.021976984374097328,0.004226201698029845,0.004229222840061031,0.011597912466673245,0.05498578209145758,0.014501288285625117,jpmc,Q1-2023,Finance
-0.012844332639037656,-0.11538685917430201,0.07028103407359106,-0.2559560075492644,-0.2789470907790143,-0.16287160373217377,0.1713179209997782,0.014129478043148087,-0.02194972350948055,0.013451014123084467,0.0057579936768158745,0.06817782072402104,-0.13311031268124512,0.18449812749431985,-0.1672351670953368,-0.19035247651270773,-0.20431647045531562,-0.022230386219544145,-0.12962897404432477,-0.3211786279279414,0.12828631876281504,0.03893726717744882,-0.161378871089929,-0.021798401595970907,0.20671313511202,0.05501738338002234,0.0033903621156979244,-0.045591725490123,-0.025335985158616264,-0.024552444721830734,-0.025807519434028984,0.004928203168295306,-0.019923317411678562,0.025032202984496533,0.005765750620480114,-0.006560883817875532,0.035676576779542175,0.0047080776505531415,-0.01659584362314402,-0.03611230832786383,-0.04590436098130609,0.018664913484368193,0.09126965251178085,-0.059815824117277615,0.03900786498743832,-0.05236010768189038,-0.010371818599814269,0.044012389579991054,0.022892121457936964,0.06435050767683904,honeywell,Q3-2023,ConsumerGoods
-0.02469236127178058,-0.10178557982776051,0.05605400020320666,-0.2613704390049045,-0.28255557800220754,-0.14107261645237532,0.16929852115097882,0.020127840099216688,-0.002098691352669698,0.036126697762739704,0.013202661003373223,0.06984190180287382,-0.09898352630531042,0.17650312531222995,-0.10030538812738889,-0.19538881021103247,-0.18878420216485028,-0.02993038299195855,-0.09129146570600623,-0.3346188263679248,0.18232351371418287,0.02199333699794116,-0.18242386234556884,-0.0004242151231605707,0.25623151115319776,0.007449329550616197,-0.013432800276140916,-0.04523248184453712,0.011765309064357368,0.000491996197875568,-0.012508182104305815,-0.04179005050359676,0.013967842560616287,-0.03238210421888831,-0.018363550400409396,0.014110828750806149,-0.0006116514275979921,0.03773772297478924,0.028335162481309666,-0.02344220835277503,0.055268419208418046,-0.03275076566878392,0.012797058763069556,0.010675711608413822,-0.0378149544749921,-0.018973611424758906,-0.036514216302935915,-0.07519524003990942,-0.01766198489577753,0.03438601400681176,honeywell,Q2-2024,ConsumerGoods
0.002831695806262779,-0.10240269613782721,0.06141676311417865,-0.2637798460307237,-0.2887677639283614,-0.19250493975880467,0.16462253849808586,-0.00905405725230611,-0.029500598616025633,0.036451925784798646,-0.012012082082207342,0.061000784093027664,-0.10516520985336529,0.19507273246778337,-0.1092172286954555,-0.21780197503610704,-0.19458744081677343,-0.03577013069807143,-0.09607838778728542,-0.3096658770398711,0.12841840796660836,0.011257676685539814,-0.16345416159077036,0.0026630196622622125,0.25029833017165987,-0.014872723142538482,-0.04221376858227581,0.021284877787298553,0.003932324876950577,-0.039200250003707,-0.014452963075471077,-0.038719009011833026,0.02872073560326272,-0.0031410038034066236,-0.012342315971288391,0.028402222475427466,-0.013150400938050253,-0.002131991473320659,0.013261126682003486,-0.0009072145397537377,0.04359329570080839,-0.01922273430534114,-0.09776229453062373,0.07619941941143987,-0.055796751264551074,0.04199925575910587,0.02812216378496784,-0.040108001693599835,0.009808279199528251,-0.03628237782013306,honeywell,Q3-2024,ConsumerGoods
-0.02588095490402828,-0.09315006364464024,0.06663092923629765,-0.2473185319651216,-0.2638704860348019,-0.16728816555533566,0.1467072608647533,-0.009173164646306794,-0.0062225274797517265,0.03287879976182254,0.02548787677543911,0.07698507912756075,-0.10886428498603011,0.19714953693836088,-0.13784010923445025,-0.19831148343800598,-0.1768094131746076,-0.048422497362009494,-0.10969635880869084,-0.3621709269007031,0.13859922805954608,0.0379283564359485,-0.23334086715768168,-0.02048834116139597,0.23184214431206773,0.05869659651255425,-0.0018150823640158999,-0.03517159269742258,-0.016560198117283372,-0.0012246409981865644,0.002969010348992344,0.009290873972746931,0.03589835490701315,-0.0035088155917311946,-0.03593833489261619,0.02427890518575901,0.010060905242992337,0.053971711951021316,0.04530190180244383,-0.004394382457747765,0.003612921911317737,-0.0038481590489200593,-0.016832838385381375,-0.041240310566669706,0.01757951783709147,-0.02590164255940228,-0.05135273107620978,0.006583729917878709,-0.028364247195426177,-0.01656009970263036,honeywell,Q1-2024,ConsumerGoods
-0.03935213133437399,-0.1132281304436128,0.07156516148905923,-0.2720888022114038,-0.276251789095541,-0.17559297558167541,0.15592730986408315,-0.011774424566364995,-0.011948360222364098,0.03460229184880558,0.012146234449690065,0.0663046325195084,-0.10477146139630641,0.2059635713335306,-0.1439359941256658,-0.20502206836779696,-0.18190535224396373,-0.04297578770604481,-0.08588519586433713,-0.35080057137473536,0.13269346093113374,0.03812740961614784,-0.1938594818779522,-0.03129679139336366,0.19807747565113568,0.06360372098146885,0.011155928282465042,-0.0629985974406341,-0.028494079938299048,-0.00293284100876274,-0.008087047607356316,0.022069102937519493,0.019095147696959275,0.008700481286005549,-0.0043211461152129664,-0.0015594735928207513,0.011164062590213407,0.02106270490620527,0.012422118020233212,-0.00988267377338521,-0.022587696674155163,-0.021290453850114303,0.035130615985136844,-0.0707195248684326,0.0592065477259096,-0.04944951537692297,-0.05005574686038475,0.06814594538521929,-0.02125068295326772,0.026240701958324772,honeywell,Q4-2023,ConsumerGoods
-0.00464079239519857,-0.10719181266974721,0.035221736780180916,-0.21391694595511954,-0.2049639707517571,-0.1445890492433008,0.12313243132526307,-0.004153991840554327,-0.03295965940946064,0.033005648531046046,7.142658716260093e-05,0.043932483624719215,-0.09240598517423787,0.17299337275529567,-0.12752049076138458,-0.1843720261298179,-0.13966178853284586,-0.04757249766140368,-0.06383276140531458,-0.3017560309847417,0.14385969862350048,0.029708737081350557,-0.1638124678580008,-0.009718744262589011,0.2531812845885151,0.04549059757314302,-0.03192333334475818,-0.031594104446562334,-0.0024221186660883525,-0.026249983333232318,0.02661934503161817,-0.0554244773343867,0.07448933012655598,0.023114182995962487,0.016586300167608217,-0.03347411472928338,-0.03099731089495915,0.046503389244132616,0.04855156382289085,0.12446044047393233,0.1330433445031387,0.03682833882075235,-0.24369738299395763,0.19770611956816037,-0.19433813897990448,0.17240336648395477,0.07767213281560954,-0.18440776236033862,-0.02834343186060337,-0.12063438957320252,honeywell,Q4-2025,ConsumerGoods
-0.036499801863811944,-0.15257619358556285,0.0976552518399913,-0.243986855405807,-0.3143702024780244,-0.18070176228630874,0.1858993727476312,-0.0013165552800122205,-0.023835983739569636,0.028370200549349148,0.015555573418769163,0.06854394204538708,-0.11263361124797096,0.17173820895246814,-0.10047477191973067,-0.23143228355635181,-0.18032549511956278,-0.0483952360970485,-0.0498917146811997,-0.2983489661919287,0.10159932373311435,0.030899916611631394,-0.13730891551808963,-0.010793701005042582,0.14090316351883456,0.03335313564863528,-0.00618151191909846,-0.02361666093271549,-0.021230346899723578,-0.038949249622629495,-0.04851525801994779,-0.006119526511007415,0.014869718252146773,-0.0012187148824676789,-0.010657358316804932,0.01020942588207567,0.005644124753695979,-0.043573324497772965,-0.056709783125079294,-0.04577514302251562,-0.016067518988813253,0.024445043755358862,0.06343655131911227,-0.08363645873702456,0.12001658091791585,-0.015133805902392421,0.08704054390207863,0.07999815560473525,0.015639169794748983,0.04342505259139321,honeywell,Q1-2023,ConsumerGoods
-0.03465453853278372,-0.1323674482103155,0.07263263403670221,-0.26571329153317014,-0.28214214481386196,-0.1640925244069248,0.14761613053939807,0.0032893532525664643,-0.006570366511514892,0.033260694557539716,0.031236514478401988,0.06678002870563697,-0.1002378294692468,0.18989397320636056,-0.1444714554643696,-0.20113882396909427,-0.1774615960431462,-0.04118990242400194,-0.11833426057771483,-0.3235620907832209,0.1271708544648859,0.055435041847928496,-0.16679313674240023,-0.019008807743967838,0.22019203198582354,0.05069105065056543,-0.004228695524655687,-0.03478625542226954,-0.02918268906237897,-0.011136189038538169,-0.04306793685210726,0.0013511612422713265,0.02280901090783936,0.01728983406160123,0.00825645824609884,0.02550905545181942,0.024862187658403295,-0.0033176919739564886,-0.04289658017645184,-0.039369492847628876,-0.06807405827077005,0.018586566810018933,0.07031783886266177,-0.062071582821266784,0.04040905387097809,-0.026359771503837625,-0.002917848494173452,0.06391757304629872,0.0039468191404879085,0.0056483374121689195,honeywell,Q2-2023,ConsumerGoods
-0.01396206560182711,-0.4474958619952908,-0.49606781839425484,0.23750014374275835,0.05319784058098802,0.021235383204988453,-0.17687496234324757,-0.13262506817810862,0.11452356547440097,0.01922327832939296,-0.1929123266968451,0.173696994526318,-0.04196988686459545,-0.054610965900190885,0.21200042667300492,-0.2134975383436017,-0.10995997176558395,-0.0792147443140187,-0.2072757206085115,0.029497523370461423,-0.018472290062414833,0.011468369810607736,0.03243166251490157,-0.11832603710415335,-0.06423256069019191,0.10644269731243419,0.0030328845880241103,-0.09758219131575752,0.020485653745584323,0.008056556844950678,-0.026278779564903567,0.004395320336448043,0.019097440001031984,-0.025037575494404003,0.014568265977108683,-0.009904612533794288,-0.002192473753084267,0.028337316409916696,0.0034742750451902367,0.00617794639184417,-0.010706230843220232,0.026924999749750444,0.004812804041365012,-0.009196569908155011,0.009045369221320178,0.021687247619736096,-0.002974650044816498,0.00022231896901362124,0.00622714181915971,0.011938498722257414,americanairlines,Q2-2023,Airlines
-0.005750790493138574,-0.40450386824668166,-0.45832189199655754,0.24217400184604068,0.037205726487064286,0.054124464364452,-0.1484061783519721,-0.14600050126196926,0.12624989283198618,-0.0015336667869541444,-0.18279069494603514,0.19217391030029862,-0.021076340117174484,-0.07969536138215426,0.18290604742786734,-0.22238887156513204,-0.11580607175252808,-0.07032494985807151,-0.2512996346502415,0.028831023186888943,-0.05480015145539455,0.019118357167686124,0.02991275557372361,-0.09647881307125562,-0.03719617860403872,0.08010433603125627,-0.020845570727348977,-0.06175347260970877,0.014550429497309001,0.005708204170842267,-0.0446056048253413,0.0006427425233035604,0.008803629641641351,0.006831326382635258,0.03409665672791284,0.016492741938652074,0.01624459325416531,0.02388312329247231,-0.037281527851353885,0.0009391842488816251,-0.04871205659879099,0.0590411356863874,-0.0005784178610334967,-0.013363712226988561,0.007473525701227011,0.023282281430408253,0.006552522224950337,-0.03384892213071218,-0.03025486834982744,0.02627313380628478,americanairlines,Q1-2023,Airlines
-0.010834628807931828,-0.43790360328143135,-0.4767414199943676,0.25547472403835253,0.03818951686495029,0.03524427778544674,-0.17162799900077716,-0.127993274990214,0.1138532943600958,0.006909276471845677,-0.19419928913357962,0.19303588773741215,-0.0323671253708934,-0.07596615862300761,0.19959913948822586,-0.2318167021763112,-0.11379029368908337,-0.08824831852407582,-0.22326985852093692,0.03406273018927898,-0.03081934080289305,0.00913512244494435,0.027424295912285734,-0.10843648260884196,-0.06334152617000273,0.0867150649952548,0.0015205000977987096,-0.08025203371072008,0.018706291748820825,0.004285031495665738,-0.017834112190258426,-0.000649927521626893,0.02171318626041761,-0.014986640723175003,0.013645215260316763,0.012554978159983042,0.001237894400461223,0.017339350695258295,-0.01648256898869301,0.0023508558837821046,-0.025018074589524715,0.02867506061116039,-0.004511672536972453,0.0038138376701188797,0.024054650761304874,0.015381819494513291,0.0003434664766845668,-0.005990741006586618,-0.0009412068229506204,0.01511154851874317,americanairlines,Q3-2023,Airlines
-0.012695862712590397,-0.4200125901701742,-0.504650430063148,0.2442567075022498,0.03546341085381625,0.013478975405388529,-0.17310928331068,-0.13419628652495133,0.11348076721529593,0.021233332229532415,-0.20874396942446174,0.16929028776951976,-0.06485401807600355,-0.04864893498536617,0.18975497127869081,-0.2138358879461638,-0.10806044400718698,-0.11262903167106153,-0.22102180627997445,0.04298153016957011,-0.0043800323033006865,0.002039868565158239,0.05972434571231778,-0.09078168653236637,-0.061695372866365776,0.08081097879715465,-0.012832755599995502,-0.0817380151972012,0.00837502054413313,-0.001798496110307625,0.003698219053406855,0.004019440794694478,0.01571154405595193,-0.005056762702938914,0.0049951802334185875,-0.018980078292551834,-0.03112524534867555,-0.037622070023930726,0.03311063512167987,-0.002541005312671672,0.041397036055591356,-0.05395053477735889,0.012488994453545173,0.00576998314850831,-0.019585140907636196,0.007995537176713894,0.021370467516604923,0.014061635609239544,0.031023230675927087,-0.013437873585829955,americanairlines,Q4-2024,Airlines
-0.012100275232455084,-0.4241713713877052,-0.4753121657320316,0.24845002983490994,0.004412616729693685,0.02717611014882701,-0.18244546684264604,-0.12293441095958084,0.11494375754113456,0.011268627197419813,-0.2158486658426633,0.17646149306003459,-0.019213537449734523,-0.045688824096771,0.21549003128217756,-0.21029666390118004,-0.1415967477620825,-0.07419067819929237,-0.26253735108655085,0.021127274685948532,-0.037872549886666884,0.0191669563217653,0.015883220797070708,-0.0821625741243339,-0.06691280395794401,0.04935082228905235,-0.016790723686664035,-0.05364031404790924,0.02460699425581733,-0.03198141812026954,-0.012030346637620303,-0.012011154369676945,0.011808789485993343,-0.019242138666448957,0.003162026049762222,-0.0005986038472340423,0.0046609480471368064,0.025194622793240116,0.019776209493475416,-0.009586193732724745,0.015145367088751813,-0.01656696850401536,0.02356834327755655,-0.0031551363084547164,-0.01774448669969171,0.02921839239414797,-0.008342844656191025,0.01265986037521271,0.024295438430808537,0.006571193783777696,americanairlines,Q4-2023,Airlines
-0.007059692420425287,-0.4211971575113941,-0.4812858457008054,0.2475438379142684,0.022920136148411926,0.018774433934688837,-0.17084015420554052,-0.12709818657562336,0.11731489330596812,0.008843464570224406,-0.20636694433642527,0.1965666150691773,-0.038625631794155,-0.05217573142894162,0.19560455893475967,-0.2161936286114644,-0.14218135086481193,-0.08182785250859585,-0.25355303145915964,0.024882109254803414,-0.03625502738678534,0.02659197607698909,0.033296279526588306,-0.07949223792820273,-0.055111918028845644,0.06481738231000088,-0.022888673561442148,-0.053259544716779225,0.007407115154298755,-0.007851469975871182,-0.011462863546243872,-0.005815998338530285,0.01809242842779884,-0.004740029387352287,0.00020690082466289807,0.0005889895587232281,0.0001326907957170314,0.0018176666191850378,0.0025229462248199095,-0.00700316995092911,0.004252798894418898,-0.004823417492206646,0.02135115303280223,-0.003263573708775934,-0.0035032237591728827,0.022970117722707777,0.004894036048158516,0.022826175705205294,0.026286552806664965,0.015790745404090523,americanairlines,Q1-2024,Airlines
