PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Company,Quarter,Sector
-0.11839719526241249,0.614755145932818,0.18464792926047444,-0.31014729641250577,-0.06261853343795622,0.059439910801713125,-0.3534911478264102,-0.17360779934973553,0.07530920817159507,-0.06267916149984057,0.12695708454200674,-0.07393414496004862,-0.071695360465279,-0.021927841510221292,-0.030799517706169195,-0.08242711786058483,-0.027913868331905834,-0.0001362969378083504,0.006337548609160102,0.04172973956355388,tsmc,Q4-2024,Semiconductors
-0.14375183706470865,0.6224393974085902,0.181574179921743,-0.32121764486483645,-0.07128679881818446,0.06064660087770977,-0.3670155398038808,-0.1865572950135592,0.0784738660172547,-0.06228598284087831,0.1339822948735876,-0.06782926747337999,-0.06174544332405512,-0.02039471590012236,-0.0349515765168124,-0.08889379987049564,-0.02588590060003469,0.0016941192140521952,0.011091363341619967,0.023503663390288535,tsmc,Q3-2024,Semiconductors
-0.157784031821575,0.6675100990762042,0.18863258484858478,-0.32858966298929415,-0.08923636009806796,0.04858192198397988,-0.33384101256318544,-0.20602410164709895,0.08701136508257636,-0.07815356387917165,0.17759816694575697,-0.06252456207287013,-0.10292527651423763,-0.02973975617658732,-0.05563656708913719,-0.13847546160039137,-0.033637242031628316,-0.022465605771604318,0.009095211899685523,-0.01249470322342073,tsmc,Q3-2023,Semiconductors
-0.14774909271743272,0.6519599341836302,0.19250858846352617,-0.3283181868439725,-0.08695597439312044,0.05059088993630051,-0.3665625142198918,-0.22503873132684102,0.0901055731037882,-0.07104670337413486,0.18330638254895404,-0.07045237372874394,-0.09825632838348694,-0.028480627483777044,-0.0504419188668565,-0.13797128585340318,-0.032090227863900915,-0.023095017730625444,0.0043692943039981514,-0.002877948903339838,tsmc,Q4-2023,Semiconductors
-0.18898381633916886,0.6513134028556423,0.1925069990341161,-0.3273960660941298,-0.08566444200923644,0.06027373072785574,-0.35226079106845304,-0.217497662668894,0.10241330473548757,-0.08573940584606435,0.17841144418901828,-0.06867869721240336,-0.1148129639795426,-0.02801809424307975,-0.0546727974696166,-0.16540007872806473,-0.0284508348665482,-0.01851676188980786,0.00432196190469614,-0.015006726975911057,tsmc,Q1-2023,Semiconductors
-0.1540451385010147,0.6593494094242326,0.19504945393270207,-0.32929066016025077,-0.08431461496470252,0.05301699222501944,-0.3569105492616031,-0.2121246079407448,0.09935439664730379,-0.08060855421165772,0.18062443451856355,-0.06601373075143617,-0.10426527519624919,-0.026781862266407393,-0.054174457087041245,-0.15465561494809751,-0.03293076036604317,-0.018234126285924256,0.005635460951013388,-0.0016045622584543282,tsmc,Q2-2023,Semiconductors
-0.13438207012402997,0.6209333993935121,0.1836247185447917,-0.3165023911755178,-0.06298440190066029,0.04760620242264429,-0.34833376855101134,-0.18558614567374718,0.07580481243107116,-0.06142864840800198,0.1321860539277364,-0.0742504044352115,-0.0639071010715453,-0.025439970060365597,-0.027729181832577436,-0.07627493789365036,-0.031508052510766806,0.0018057140015130416,0.003586508424219844,0.02425959565143523,tsmc,Q2-2024,Semiconductors
-0.1387079658607507,0.659481115406113,0.20033706953685151,-0.32751682189696735,-0.07905022109920294,0.0546193601192207,-0.3594781202611834,-0.21515580469740136,0.09283958178615288,-0.0756835460284338,0.17607969883460184,-0.063129671141045,-0.08718651878412614,-0.029809539160230467,-0.05049162001913097,-0.14294609912563475,-0.03804036697273947,-0.020838089414542085,0.009948479671549297,0.0018460467886865473,tsmc,Q1-2024,Semiconductors
-0.1417242263225054,-0.38593304655138383,0.21649428885894043,-0.20656149053162653,-0.19121863573452103,-0.266680513758817,-0.08318685050313691,0.09780862595251744,-0.14394396169712517,-0.24379323438345366,-0.07117188674992429,-0.18448834274172668,0.01910670285355872,-0.001576864430556559,-0.04198678071177098,0.006012789251073067,0.020867627905264655,-0.33775349616215994,-0.06602033242870063,-0.008478954003611391,citigroup,Q3-2024,Finance
-0.13612903636021487,-0.366478259628092,0.183544505162876,-0.20243046160514344,-0.16886869942506771,-0.23926806372423534,-0.06043244685965973,0.08611498959685084,-0.14056071319077537,-0.24060938509017643,-0.07549662957375326,-0.19487446971139388,0.006343446739180361,0.0021581217888402846,-0.049076834642572856,-0.003091541170609816,-0.0029796279650818923,-0.27585253383497604,-0.07099528721994014,-0.02423076355526984,citigroup,Q3-2023,Finance
-0.13080086152483283,-0.3867663430145191,0.2103108182983943,-0.19617720005629827,-0.17700366706064255,-0.2441137183644234,-0.07403133035247283,0.09673563035983478,-0.13645645402604434,-0.2296638068078255,-0.07448815217861829,-0.19857083218600002,0.02496009578704834,0.0024792991232022005,-0.0553177331116236,-0.00822392807409232,0.014234478848542996,-0.2695398239857953,-0.04730353431946613,-0.026252291075541816,citigroup,Q1-2025,Finance
-0.13783550242493892,-0.3933893735129971,0.21648412458764288,-0.2045331067923769,-0.18967414104997954,-0.2637398969623335,-0.08385100923857813,0.10445033607018381,-0.14360870777030058,-0.25959280716866906,-0.07693943616631876,-0.20883557907406491,0.015599159747558636,0.0035685475283767096,-0.05504543473913494,0.0005454327441450152,0.020313674314441327,-0.3186815844675189,-0.05850043060001303,-0.035447156345813455,citigroup,Q1-2024,Finance
-0.13055535960581047,-0.3501103219626278,0.20234737501891378,-0.18541722504722807,-0.18466757732691438,-0.2511425497841816,-0.06931983608914043,0.08567732634460715,-0.16276022557133205,-0.2313517377620356,-0.0680715358784534,-0.16893966206844568,0.026914442515088514,0.002942806705623678,-0.054985532900455686,0.005092030359208827,0.032605842720785795,-0.3471905229482731,-0.07232582414550077,-0.0032418492476745807,citigroup,Q2-2024,Finance
-0.12360659299340049,-0.3412107819823588,0.20515203970515838,-0.1770434401797415,-0.18266750047099195,-0.24206309248602284,-0.07601718125891144,0.08665908251228692,-0.17607880966755537,-0.24933280930896423,-0.06825049969115754,-0.1847307732604207,0.028389315848451058,-0.0116869764863139,-0.046806000831267694,0.012630476406794216,0.029444005261221703,-0.36922533030574806,-0.08113155258016318,-0.005183853333774707,citigroup,Q4-2024,Finance
-0.12423248123491917,-0.34739696591437,0.20388861746677595,-0.17785178277821642,-0.17243492268912114,-0.24063034086832635,-0.06280251877341333,0.0735781089787558,-0.17976492539235145,-0.2654443955217602,-0.08835995711395331,-0.1956802523723495,-0.00036003968650218993,-0.006742837213422786,-0.05562860341614723,-0.003860270481796463,0.003478612600910075,-0.3656100300562014,-0.08800576475230125,-0.03257835271480676,citigroup,Q4-2023,Finance
